track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Morena de Angola Ao Vivo; 4rW5nvCxKl97NBOFIte24V; Ney Matogrosso Ao Vivo; 4isC9DAnF0VTXT9ohOa3oG; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1989-01-22; 217946; 4; 0.387; 0.706; 0.789; 0; 0.697; -12.663; 0.0533; 105.05; 4; 
Alegria Carnaval Ao Vivo; 7KuUhT0zBKkGW8GMEu6ck0; Ney Matogrosso Ao Vivo; 4isC9DAnF0VTXT9ohOa3oG; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1989-01-22; 241800; 2; 0.355; 0.613; 0.754; 6.28e-05; 0.647; -12.153; 0.0582; 120.964; 4; 
América do Sul Bis Ao Vivo; 1uFIuDwUPBzvRbkfJ3f4k5; Ney Matogrosso Ao Vivo; 4isC9DAnF0VTXT9ohOa3oG; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1989-01-22; 84360; 2; 0.314; 0.2; 0.982; 0.955; 0.696; -12.601; 0.441; 144.896; 4; 
Aquarela do Brasil Ao Vivo; 6jITKO1zdC9J4R5e7fcMA6; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 275693; 5; 0.708; 0.438; 0.623; 1.15e-05; 0.955; -6.662; 0.0601; 103.432; 4; 
Comida Ao Vivo; 6ppfKjgOrFvvS6nkz7iDhx; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 233666; 4; 0.199; 0.735; 0.868; 2.35e-05; 0.707; -5.749; 0.0431; 109.912; 4; 
O Beco Ao Vivo; 1S3v3dCxC6ZRUKlv081Edq; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 268840; 6; 0.312; 0.654; 0.913; 0.000144; 0.916; -4.446; 0.0497; 76.082; 4; 
Vagamente Manhã de Carnaval; 0pJ1LbKXbowgIBOQGy6Hgm; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 209800; 3; 0.641; 0.622; 0.553; 0.000217; 0.325; -6.803; 0.0232; 95.062; 4; 
O Mundo é um Moinho Ao Vivo; 6HQDh2wfu4zoxywdc8Hq8Z; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 197360; 4; 0.584; 0.528; 0.507; 0; 0.642; -5.203; 0.0342; 105.416; 4; 
Rio de Janeiro Isto é o Meu Brasil Ao Vivo; 2LpTO4ywFq22Fo9uNxfWmR; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 151440; 3; 0.687; 0.427; 0.859; 2.23e-05; 0.847; -4.759; 0.0631; 117.741; 4; 
Metamorfose Ambulante Ao Vivo; 0Em2pbe8G7iDSPox15yB7H; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 251360; 3; 0.287; 0.455; 0.725; 0; 0.807; -6.241; 0.0334; 61.312; 4; 
Todo O Sentimento; 337KEXKP5QtQFPj9LnlE3I; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 219333; 8; 0.879; 0.341; 0.357; 0.00374; 0.0695; -8.435; 0.0307; 102.273; 3; 
A Lua Girou Ao Vivo; 2H7tkdckHQSpuMMsCOytGD; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 111400; 3; 0.871; 0.405; 0.217; 0; 0.367; -13.722; 0.0797; 140.864; 4; 
Felicidade Zen; 0x6LzmEDHAKQShH63Dadk0; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 203200; 2; 0.553; 0.78; 0.913; 4.34e-06; 0.325; -7.108; 0.0737; 89.855; 4; 
Dama do Cassino; 3Fmj2sqSBuVIryYk4uCKxu; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 257533; 5; 0.752; 0.658; 0.525; 1.48e-06; 0.233; -7.863; 0.0282; 120.659; 4; 
Da Cor do Pecado Ao Vivo; 4Mo0OL5MGU14hu7Eg4urMZ; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 217440; 3; 0.86; 0.416; 0.45; 0; 0.876; -6.715; 0.0786; 88.944; 4; 
Bésame Mucho Ao Vivo; 3Th7rSwf8PLrrfnaGKRJIb; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 250893; 2; 0.812; 0.414; 0.577; 0.000762; 0.85; -5.84; 0.0494; 134.623; 4; 
Segredo Ao Vivo; 79uDl3r3gSvs3MCvmso7dO; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 229173; 1; 0.771; 0.506; 0.66; 0; 0.794; -5.928; 0.183; 125.56; 4; 
Dora Ao Vivo; 1xBGNRIUq0hQcztcV42kz0; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 204000; 1; 0.796; 0.431; 0.53; 3.57e-05; 0.896; -7.028; 0.0474; 136.081; 4; 
Quem Sabe Ao Vivo; 5s6jI32cGn1W4IarLdx980; As Melhores; 41ccwuHZqivxZOI1ZqhRd2; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1987-09-29; 193333; 2; 0.873; 0.439; 0.137; 0; 0.516; -12.969; 0.0321; 93.487; 4; 
Dividas De Amor; 6YBN5Kn6NQdRK1KbOmxEa2; Bugre 1986; 4ixDIYXhFdfavCzjPbDdnm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1986-01-01; 237693; 11; 0.0792; 0.688; 0.808; 0.00756; 0.0655; -6.608; 0.0501; 111.519; 4; 
Vertigem; 46EIN23xcBQdUUIlHZdVDA; Bugre 1986; 4ixDIYXhFdfavCzjPbDdnm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1986-01-01; 196640; 9; 0.248; 0.573; 0.497; 0.00066; 0.118; -6.26; 0.0275; 113.326; 4; 
Mente Mente; 1cztr1BHkSHPY588o5ipId; Bugre 1986; 4ixDIYXhFdfavCzjPbDdnm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1986-01-01; 211826; 8; 0.618; 0.62; 0.722; 0.00557; 0.261; -7.267; 0.0359; 125.615; 4; 
Balada Do Louco; 0pZsmm7vcgt30GC44FoKie; Bugre 1986; 4ixDIYXhFdfavCzjPbDdnm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1986-01-01; 212906; 41; 0.811; 0.332; 0.416; 1.61e-05; 0.138; -8.721; 0.0421; 185.113; 4; 
Bugre; 42Epi6zaQw6E5XPk5lvWmw; Bugre 1986; 4ixDIYXhFdfavCzjPbDdnm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1986-01-01; 228733; 6; 0.0846; 0.626; 0.853; 4.85e-05; 0.0756; -5.895; 0.0755; 150.365; 3; 
História Do Brasil; 0ET6TeMyFEd21XmeyitqA1; Bugre 1986; 4ixDIYXhFdfavCzjPbDdnm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1986-01-01; 250693; 4; 0.443; 0.417; 0.927; 0.000122; 0.345; -5.333; 0.135; 135.417; 4; 
Fratura Não Exposta; 04rQtrvSCDnVENppzj8JVO; Bugre 1986; 4ixDIYXhFdfavCzjPbDdnm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1986-01-01; 194266; 4; 0.489; 0.411; 0.638; 0; 0.195; -5.029; 0.0359; 143.218; 4; 
Pro John; 1x2rkZThDzxrNI5lS2Uc1X; Bugre 1986; 4ixDIYXhFdfavCzjPbDdnm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1986-01-01; 160906; 4; 0.207; 0.507; 0.553; 2.96e-05; 0.0658; -6.115; 0.0278; 125.526; 4; 
Las Muchachas De Copacabana; 1ZYWHtfbpS20ycdAZxsOaR; Bugre 1986; 4ixDIYXhFdfavCzjPbDdnm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1986-01-01; 126560; 6; 0.713; 0.616; 0.743; 0; 0.185; -5.833; 0.0603; 132.608; 4; 
Povo Do Ar; 3HCbYXyNun3Y3tAfffqoM7; Bugre 1986; 4ixDIYXhFdfavCzjPbDdnm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1986-01-01; 270373; 3; 0.21; 0.709; 0.608; 0.00108; 0.184; -6.817; 0.0347; 133.908; 4; 
Destino De Aventureiro; 7faFkxvw2QpUY1l9jzcHBy; Destino De Aventureiro 1984; 6owxCDrus9OEpqrm4nO1QV; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1984-01-01; 276666; 6; 0.493; 0.76; 0.42; 4.84e-06; 0.0478; -9.517; 0.037; 98.681; 3; 
Por Que A Gente É Assim; 6xk17oRlSLtg9wtX7ugeTn; Destino De Aventureiro 1984; 6owxCDrus9OEpqrm4nO1QV; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1984-01-01; 263800; 7; 0.0703; 0.795; 0.561; 5.23e-05; 0.0411; -9.217; 0.0531; 118.21; 4; 
Pra Virar Lobisomem; 1bD0g001GOmnwBKk35Hxox; Destino De Aventureiro 1984; 6owxCDrus9OEpqrm4nO1QV; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1984-01-01; 165893; 8; 0.135; 0.782; 0.935; 0; 0.194; -6.652; 0.0616; 98.958; 4; 
Eta Nois; 4NpvvGi1OWFgEMUXEco0Kf; Destino De Aventureiro 1984; 6owxCDrus9OEpqrm4nO1QV; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1984-01-01; 293506; 8; 0.773; 0.632; 0.23; 0; 0.157; -11.353; 0.0381; 97.946; 4; 
Retrato Marrom; 6P6f8NT109nbUuAEyXxrNx; Destino De Aventureiro 1984; 6owxCDrus9OEpqrm4nO1QV; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1984-01-01; 168600; 4; 0.186; 0.706; 0.754; 0; 0.203; -5.527; 0.0599; 126.529; 4; 
Namor; 3nRwmP26tAPwzXJJB5tdFL; Destino De Aventureiro 1984; 6owxCDrus9OEpqrm4nO1QV; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1984-01-01; 272493; 3; 0.128; 0.734; 0.853; 3e-05; 0.0587; -6.854; 0.0707; 140.909; 4; 
Tao Perto; 7vsh5jOGvjDWlxDOy3HfxH; Destino De Aventureiro 1984; 6owxCDrus9OEpqrm4nO1QV; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1984-01-01; 261386; 3; 0.555; 0.852; 0.504; 4.65e-05; 0.104; -8.884; 0.0345; 115.537; 4; 
O Rei Das Selvas; 2yqhZJL5pdgQqVS1rpSmXj; Destino De Aventureiro 1984; 6owxCDrus9OEpqrm4nO1QV; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1984-01-01; 217520; 2; 0.245; 0.876; 0.741; 1.33e-05; 0.0817; -5.744; 0.0871; 131.304; 4; 
BateBoca; 5a52kH0DvkeVorzN41HsBW; Destino De Aventureiro 1984; 6owxCDrus9OEpqrm4nO1QV; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1984-01-01; 227493; 3; 0.0501; 0.679; 0.6; 4.11e-05; 0.201; -7.234; 0.0396; 86.52; 4; 
Vereda Tropical; 7AFTV6Z6MQNLA7Zm7SvByz; Destino De Aventureiro 1984; 6owxCDrus9OEpqrm4nO1QV; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1984-01-01; 221733; 17; 0.558; 0.735; 0.648; 0.0342; 0.0934; -8.991; 0.0337; 103.821; 4; 
Medley Cubanakan Coubanakan América Do Sul Açúcar Candy; 4NUErrQdIox2bR0Tpivrun; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 78399; 5; 0.0653; 0.781; 0.885; 0.187; 0.638; -7.904; 0.0524; 125.258; 4; 
Medley Usina De Prata Trepa No Coqueiro Sangue Latino; 0kQVE6ERxAhX4znH4kOg2x; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 55959; 4; 0.0633; 0.692; 0.925; 0.0942; 0.818; -6.601; 0.0471; 125.321; 4; 
Medley Mulheres De Atenas Deixa A Menina Não Existe Pecado Ao Sul Do Equador; 5stBXRnt1WgNnJVfqVBeX1; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 62106; 4; 0.122; 0.716; 0.897; 0.166; 0.563; -6.966; 0.0382; 125.256; 4; 
Medley Paranpanpan Bandido Corazón Bandolero; 3G6vh8skYulASRghKROTYA; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 57692; 4; 0.0515; 0.757; 0.898; 1.58e-06; 0.56; -5.161; 0.0889; 125.228; 4; 
Medley Idade Do Ouro Vida Vida Homem Com H; 058isDWVmHDfQlx7h0hVBd; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 85106; 3; 0.0202; 0.667; 0.917; 0.0259; 0.282; -5.126; 0.0715; 125.344; 4; 
Pois É; 1pRDgadUR9mdzzWuKG7nDM; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 150492; 6; 0.188; 0.724; 0.857; 2.68e-05; 0.122; -5.933; 0.0459; 136.315; 4; 
Coração Civil; 5uRnIyixfYe43zGckoHtNu; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 190239; 9; 0.677; 0.7; 0.455; 0; 0.119; -7.833; 0.0404; 92.111; 4; 
Me Abrace Mais; 5TKuxSw0k27L5HDwwVLaq2; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 265959; 5; 0.161; 0.78; 0.913; 0.000764; 0.249; -5.39; 0.0671; 123.436; 4; 
Babalu; 3guFDX3MzjtIihDSBCEBS9; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 264466; 5; 0.255; 0.846; 0.664; 0.00296; 0.0571; -7.671; 0.0429; 132.923; 4; 
Pro Dia Nascer Feliz; 7LcKu0ZaSFHChFCAgfIu3K; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 256066; 23; 0.0341; 0.792; 0.859; 2.54e-06; 0.0724; -6.452; 0.156; 144.217; 4; 
Cobra Manaus; 1jSk7wP1XQjE2TllnNkPcJ; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 259266; 4; 0.376; 0.736; 0.524; 4.86e-06; 0.0795; -7.579; 0.0362; 134.021; 4; 
Bambo De Bambú; 0tuct25uRXKurdfWmYh4VC; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 163372; 6; 0.255; 0.86; 0.942; 0.000701; 0.0679; -5.078; 0.0567; 108.445; 4; 
Fogo E Risco; 34FBDVPSPRW3OjCNMxcOAJ; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 193599; 3; 0.609; 0.694; 0.59; 0.00104; 0.0648; -6.528; 0.0316; 136.052; 4; 
Ate O Fim; 5oTgIo5dCI1xhUaNOl01Ri; Pois É; 34XLVw4KEXlhtzBGPzSbPP; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1983; 169599; 7; 0.357; 0.778; 0.84; 0.000226; 0.225; -4.79; 0.0382; 128.478; 4; 
Maria Bethânia Betha Bethânia Live At Montreux 1983; 3ygr3E0rlQvfgokC0rYTI1; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 143599; 8; 0.661; 0.415; 0.35; 0.00143; 0.694; -10.396; 0.0347; 137.601; 4; 
Terra Live At Montreux 1983; 2j5q8nDPhTKHlAenSBVq9d; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 351492; 8; 0.763; 0.407; 0.348; 0.000102; 0.949; -11.877; 0.0341; 137.079; 4; 
Eu Sei Que Vou Te Amar Live At Montreux 1983; 0uEZAflwMg2EOKsEXRjsEM; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 160666; 9; 0.729; 0.409; 0.31; 0; 0.963; -10.197; 0.0389; 108.1; 4; 
Eclipse Oculto Live At Montreux 1983; 5qk3eG91RMro3HDOYHYWGA; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 264172; 10; 0.00635; 0.644; 0.93; 1.2e-05; 0.851; -4.44; 0.129; 142.559; 4; 
Odara Live At Montreux 1983; 1tl53hjAb9ZgjDdHNknvCT; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 272359; 10; 0.301; 0.582; 0.921; 0.000166; 0.975; -5.026; 0.113; 136.729; 4; 
Linha De Passe Live At Montreux 1983; 3I8C7RKtdrLt5H3POloQHQ; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 315332; 8; 0.71; 0.489; 0.757; 0.00234; 0.952; -8.651; 0.0475; 135.572; 4; 
Medley Nação Aquarela Do Brasil O MestreSala Dos Mares Live At Montreux 1983; 1y3n7X2VHFhePEpFFSmj48; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 409972; 9; 0.706; 0.459; 0.489; 0.000111; 0.705; -10.494; 0.0329; 135.328; 4; 
Deixar Você Live At Montreux 1983; 5Z3Ac1gpejAMpeW0XH3u1F; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 329799; 8; 0.577; 0.456; 0.663; 3.07e-06; 0.932; -6.658; 0.0595; 105.572; 4; 
Andar Com Fe Ao Vivo; 2glvUMAfot1ynArnucrQ9D; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 283892; 7; 0.414; 0.629; 0.928; 0.00939; 0.675; -5.38; 0.0725; 100.201; 4; 
Napoleão Live At Montreux 1983; 5gvzSOGM4qBP36oDTBROac; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 204132; 5; 0.19; 0.656; 0.948; 0; 0.603; -4.676; 0.072; 111.543; 4; 
Folia No Matagal Live At Montreux 1983; 5e9T2DAPCi4MXZLza7mD9N; Brazil Night Ao Vivo Montreux 1983; 3Oc0huexF3HKUPSJsFko1J; Caetano Veloso; 7HGNYPmbDrMkylWqeFCOIQ; 1983; 236732; 5; 0.0187; 0.412; 0.94; 0.000427; 0.679; -5.448; 0.124; 155.272; 4; 
Alegria Carnaval; 76RIP5Nz4Z3JY4ocMrOJvr; Mato Grosso 1982; 6BXXkMvXRa6XnRORLKGhL9; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1982-01-01; 222666; 11; 0.266; 0.67; 0.915; 0.0111; 0.0405; -5.925; 0.13; 129.768; 4; 
Uai Uai; 0Gx0mmhtYSalFhDyNmubNK; Mato Grosso 1982; 6BXXkMvXRa6XnRORLKGhL9; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1982-01-01; 210626; 11; 0.331; 0.66; 0.852; 0; 0.0966; -5.892; 0.0654; 98.567; 4; 
Por Debaixo Dos Panos; 65RSIV0EjbRNQHKiCKz1dn; Mato Grosso 1982; 6BXXkMvXRa6XnRORLKGhL9; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1982-01-01; 214626; 15; 0.291; 0.618; 0.703; 0; 0.103; -6.583; 0.128; 172.356; 4; 
Tanto Amar; 6Og87y2mMEXOgIPp9i5phw; Mato Grosso 1982; 6BXXkMvXRa6XnRORLKGhL9; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1982-01-01; 211440; 40; 0.461; 0.819; 0.827; 0.0883; 0.177; -6.77; 0.0365; 122.203; 4; 
Primeiro De Abril; 73w4pmfFtJdyIfJUnxKyvi; Mato Grosso 1982; 6BXXkMvXRa6XnRORLKGhL9; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1982-01-01; 187173; 9; 0.255; 0.651; 0.866; 0.000103; 0.191; -5.224; 0.0694; 118.391; 4; 
Não Faz Sentido; 7IjfsjADvWEbcxh9IQNu1g; Mato Grosso 1982; 6BXXkMvXRa6XnRORLKGhL9; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1982-01-01; 260293; 8; 0.254; 0.751; 0.846; 0.0477; 0.0779; -6.446; 0.0306; 127.713; 4; 
Jonny Pirou Johnny Be Good; 7h1xQRLDo6gCYv4QdBRofc; Mato Grosso 1982; 6BXXkMvXRa6XnRORLKGhL9; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1982-01-01; 214573; 8; 0.0737; 0.494; 0.756; 3.84e-06; 0.141; -6.834; 0.165; 186.721; 4; 
Promessas Demais; 2sp0a6HGcLtpNkL04rqshT; Mato Grosso 1982; 6BXXkMvXRa6XnRORLKGhL9; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1982-01-01; 276626; 27; 0.338; 0.523; 0.828; 0.0189; 0.166; -6.141; 0.0568; 116.991; 4; 
Aquela Fera; 5aUcb80jwucu9UVmELiupK; Mato Grosso 1982; 6BXXkMvXRa6XnRORLKGhL9; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1982-01-01; 258399; 9; 0.531; 0.741; 0.734; 0.0215; 0.11; -6.736; 0.168; 101.481; 4; 
Deixa A Menina; 2WLHTVTH6II1tV7dCaNDGV; Ney Matogrosso; 2hXiTKgNcL3Bdedm6bjyng; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1981-01-01; 202800; 16; 0.318; 0.724; 0.836; 2.94e-06; 0.0587; -5.593; 0.109; 103.022; 4; 
Espinha De Bacalhau; 5CfkM5wARO4YpWcFooubbI; Ney Matogrosso; 2hXiTKgNcL3Bdedm6bjyng; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1981-01-01; 161826; 12; 0.582; 0.588; 0.796; 0; 0.091; -6.1; 0.21; 76.619; 4; 
Viajante; 1EL9heFc2HY3sp5kQgYjFq; Ney Matogrosso; 2hXiTKgNcL3Bdedm6bjyng; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1981-01-01; 233173; 22; 0.931; 0.366; 0.227; 0.00135; 0.119; -9.141; 0.0347; 71.506; 3; 
Mata Virgem; 0QV4WjDOgYIQajw6z4fcWH; Ney Matogrosso; 2hXiTKgNcL3Bdedm6bjyng; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1981-01-01; 269733; 10; 0.887; 0.307; 0.324; 5.12e-05; 0.106; -10.735; 0.035; 72.147; 5; 
Homem Com H; 5LgtJshfcCKoi4LQ40ym4d; Ney Matogrosso; 2hXiTKgNcL3Bdedm6bjyng; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1981-01-01; 177226; 44; 0.478; 0.687; 0.722; 0; 0.229; -5.149; 0.0427; 81.298; 4; 
Amor Objeto; 6Ooyckjf13OYfJqVqLFZcF; Ney Matogrosso; 2hXiTKgNcL3Bdedm6bjyng; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1981-01-01; 251333; 22; 0.319; 0.852; 0.761; 3.49e-05; 0.0615; -5.554; 0.115; 126.233; 4; 
Vida Vida; 3M5X0vaoRXBKOzKNcS0BOj; Ney Matogrosso; 2hXiTKgNcL3Bdedm6bjyng; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1981-01-01; 261306; 21; 0.242; 0.706; 0.876; 8.87e-05; 0.0791; -5.318; 0.0542; 111.0; 4; 
De Marte; 29pCXr5fJgFzdorVvXB7v1; Ney Matogrosso; 2hXiTKgNcL3Bdedm6bjyng; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1981-01-01; 277533; 9; 0.867; 0.324; 0.319; 0.111; 0.178; -9.71; 0.029; 145.309; 3; 
Folia No Matagal; 4edx7XIcJ529QxQXHHR4up; Ney Matogrosso; 2hXiTKgNcL3Bdedm6bjyng; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1981-01-01; 179160; 11; 0.561; 0.561; 0.887; 0; 0.446; -4.605; 0.165; 152.905; 4; 
Napoleão; 2gogE5FHbti9vjtTSgGHm0; Sujeito Estranho 1980; 6SO9Yfh33oVqDadjFIE9wm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1980; 172977; 6; 0.386; 0.62; 0.81; 0; 0.39; -6.804; 0.221; 103.181; 4; 
Ando meio desligado; 1Iya0Y7qkvfeohEx6EmJnA; Sujeito Estranho 1980; 6SO9Yfh33oVqDadjFIE9wm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1980; 195733; 12; 0.233; 0.767; 0.607; 0.000825; 0.079; -9.512; 0.0512; 129.885; 4; 
Sujeito estranho; 0a9FcUhOqn63uuyvDJy8Cj; Sujeito Estranho 1980; 6SO9Yfh33oVqDadjFIE9wm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1980; 141024; 5; 0.728; 0.329; 0.277; 0.00103; 0.151; -8.145; 0.0263; 81.8; 3; 
Não há cabeça; 3OY5Usstv0ooMRK4FFfp9y; Sujeito Estranho 1980; 6SO9Yfh33oVqDadjFIE9wm; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 1980; 250866; 5; 0.723; 0.388; 0.421; 1.53e-05; 0.187; -8.238; 0.035; 76.902; 3; 
